TIENDA_ID,AÑO,MES,VENTA_TOTAL
220,2024,7,1367648.89
21,2023,9,1367659.96
422,2023,6,1367970.15
493,2024,2,1367977.19
375,2023,7,1368180.91
18,2023,12,1368281.45
513,2024,7,1368334.2
958,2024,4,1368413.58
730,2024,6,1368555.24
249,2024,11,1368683.39
161,2023,6,1368784.61
115,2023,8,1368858.29
617,2023,9,1368861.52
892,2023,7,1368980.26
933,2023,8,1368998.33
326,2023,6,1369030.88
105,2024,1,1369119.27
738,2023,8,1369180.73
414,2023,8,1369281.54
401,2024,5,1369336.19
273,2023,12,1369448.82
1054,2024,4,1369457.44
341,2023,9,1369630.92
522,2024,1,1369665.78
1006,2024,4,1369724.06
685,2024,5,1369768.99
910,2023,9,1369925.14
1034,2024,2,1369975.15
988,2023,5,1370073.34
279,2024,6,1370153.89
383,2024,6,1370226.87
1006,2023,5,1370242.27
149,2024,7,1370340.37
81,2024,7,1370353.69
356,2024,7,1370441.63
676,2024,7,1370451.97
282,2023,6,1370551.66
1006,2024,11,1370599.32
113,2023,12,1370639.25
260,2023,10,1370736.74
113,2023,8,1370739.26
215,2024,4,1370884.65
774,2024,5,1370903.48
551,2024,6,1370938.18
446,2024,7,1371123.43
1023,2023,8,1371138.81
155,2023,10,1371223.98
557,2023,4,1371318.97
600,2023,8,1371338.06
764,2023,9,1371521.14
580,2023,9,1371529.45
617,2024,1,1371733.7
395,2023,7,1371861.42
383,2024,7,1371921.55
1046,2023,5,1372070.1
1046,2023,6,1372076.32
337,2024,1,1372113.57
326,2023,5,1372183.39
16,2024,5,1372365.57
226,2024,6,1372405.79
446,2024,3,1372435.89
1007,2023,8,1372564.27
665,2023,12,1372578.66
115,2024,6,1372603.17
988,2024,11,1372623.11
428,2023,4,1372677.69
604,2023,7,1372697.86
602,2023,12,1372877.39
4,2024,11,1372968.07
635,2024,5,1373016.72
943,2023,1,1373105.64
334,2023,2,1373113.93
292,2023,3,1373171.95
895,2023,5,1373181.77
961,2024,6,1373263.32
551,2023,8,1373345.01
237,2023,6,1373361.27
257,2023,9,1373454.41
589,2023,9,1373472.63
1056,2024,1,1373477.99
336,2023,12,1373489.59
355,2024,11,1373494.09
102,2023,6,1373494.23
708,2023,10,1373564.25
730,2023,12,1373582.68
149,2024,6,1373629.5
295,2023,1,1373651.47
348,2024,3,1373667.56
435,2023,2,1374024.24
290,2023,10,1374140.73
356,2023,8,1374260.22
665,2023,10,1374467.34
307,2024,7,1374522.76
957,2024,1,1374632.42
694,2023,9,1374679.01
735,2023,12,1374700.26
960,2023,8,1374750.46
926,2024,7,1374757.01
389,2024,3,1374780.72
1013,2023,4,1374797.83
103,2024,5,1374942.79
1007,2023,7,1374949.91
483,2024,3,1374970.62
50,2023,10,1374971.61
444,2024,4,1375146.35
428,2024,1,1375379.04
477,2023,7,1375414.04
208,2023,6,1375588.03
591,2023,4,1375762.35
917,2023,9,1375898.24
989,2023,8,1375954.55
403,2023,8,1375964.63
36,2024,3,1376082.83
336,2023,4,1376096.05
778,2024,6,1376154.87
446,2023,9,1376175.77
894,2024,11,1376232.28
939,2023,8,1376248.99
520,2024,7,1376324.9
993,2023,12,1376521.74
735,2023,9,1376607.95
394,2023,8,1376668.78
918,2023,5,1376963.03
769,2024,5,1377139.09
159,2023,2,1377149.77
360,2023,7,1377171.02
180,2024,5,1377202.09
669,2024,3,1377215.94
75,2023,3,1377237.38
496,2024,6,1377307.38
605,2023,7,1377484.17
276,2024,1,1377529.2
428,2023,12,1377545.65
841,2024,5,1377627.78
952,2024,5,1377641.03
63,2023,10,1377643.22
72,2024,1,1377666.5
249,2023,6,1377739.68
473,2024,7,1377741.17
500,2024,5,1377781.1
31,2023,1,1377816.7
953,2024,1,1377837.15
907,2023,2,1378067.98
403,2023,7,1378102.34
450,2023,6,1378142.47
311,2023,4,1378332.28
194,2024,4,1378485.17
534,2024,7,1378500.3
339,2024,1,1378512.08
236,2023,5,1378842.89
226,2024,7,1378989.72
1050,2024,5,1378994.8
676,2023,12,1379037.21
960,2023,6,1379060.88
356,2024,6,1379141.27
1011,2024,3,1379179.29
176,2023,3,1379199.69
894,2024,1,1379233.34
240,2023,11,1379312.03
1029,2023,3,1379557.15
310,2024,1,1379581.3
534,2023,9,1379631.27
302,2024,3,1379725.71
178,2024,5,1379816.92
36,2024,6,1379858.33
647,2024,5,1380019.1
539,2024,1,1380115.52
353,2023,10,1380254.37
1032,2023,5,1380297.11
211,2023,4,1380661.56
617,2024,6,1380682.86
1016,2023,10,1380803.14
102,2023,7,1380853.31
922,2023,6,1380926.68
5,2023,1,1381033.15
716,2024,7,1381182.51
296,2024,11,1381246.05
301,2024,3,1381483.93
930,2023,7,1381531.33
350,2023,5,1381653.85
187,2023,7,1381686.33
261,2023,1,1381708.43
997,2023,11,1381760.5
523,2023,9,1381891.41
355,2023,5,1382066.37
751,2024,6,1382131.62
341,2024,11,1382284.07
187,2024,7,1382364.35
369,2023,6,1382413.55
356,2023,6,1382602.28
210,2023,3,1382760.5
960,2024,11,1382887.74
273,2024,6,1383106.7
167,2023,11,1383211.66
542,2023,9,1383289.95
1011,2023,8,1383450.49
580,2024,5,1383453.54
413,2023,7,1383484.28
958,2023,12,1383531.56
94,2024,4,1383592.39
88,2023,2,1383712.9
116,2023,9,1383762.12
1048,2024,11,1383797.81
914,2024,4,1383847.61
331,2023,9,1383968.8
398,2024,4,1384480.17
276,2023,3,1384523.32
651,2023,6,1384572.11
966,2024,2,1384685.34
9,2024,11,1384903.84
912,2023,9,1384943.08
448,2023,6,1385001.37
50,2023,4,1385023.63
303,2024,5,1385132.1
493,2023,5,1385347.18
950,2023,12,1385348.89
330,2023,4,1385357.26
580,2023,7,1385404.58
982,2023,9,1385590.89
773,2024,1,1385656.43
396,2023,1,1385681.69
942,2024,11,1385795.31
478,2023,6,1385873.79
989,2023,6,1386020.73
751,2023,12,1386115.05
247,2023,7,1386478.68
96,2023,10,1386514.4
494,2024,7,1386517.89
236,2024,4,1386588.95
774,2023,6,1386694.96
429,2023,9,1386726.11
416,2024,11,1386759.65
239,2023,7,1386766.15
183,2023,9,1386777.37
302,2024,4,1386992.88
307,2023,9,1387028.11
1011,2023,6,1387149.07
955,2024,3,1387207.19
541,2023,5,1387216.86
984,2024,3,1387248.91
77,2024,6,1387290.52
494,2024,3,1387387.87
147,2023,2,1387402.39
931,2023,3,1387418.97
443,2023,3,1387489.7
385,2024,11,1387991.58
1028,2023,5,1388024.61
721,2023,4,1388038.02
200,2024,2,1388108.42
360,2023,6,1388337.65
268,2023,12,1388385.54
169,2023,9,1388411.8
1006,2024,3,1388422.03
657,2023,8,1388569.83
212,2023,2,1389001.33
414,2024,7,1389032.48
950,2024,11,1389076.49
913,2023,2,1389132.78
950,2023,5,1389234.34
81,2023,8,1389241.84
413,2024,3,1389334.6
1018,2024,2,1389436.18
915,2024,6,1389436.76
273,2024,7,1389499.92
726,2023,4,1389648.56
989,2023,12,1389697.45
353,2023,11,1389753.32
55,2024,11,1389975.85
200,2024,1,1390089.6
841,2024,11,1390224.52
414,2024,4,1390231.08
124,2023,7,1390273.07
130,2023,1,1390362.4
901,2023,3,1390424.01
146,2024,4,1390506.96
478,2023,7,1390627.09
665,2023,8,1390644.98
403,2024,7,1390691.54
708,2023,12,1391029.39
105,2024,7,1391073.47
491,2023,7,1391348.39
1019,2024,3,1391465.21
669,2023,9,1391627.2
751,2024,4,1391639.03
1040,2024,11,1391689.68
780,2024,7,1391800.54
296,2023,8,1391910.85
282,2024,5,1391984.32
522,2023,6,1391993.76
994,2023,9,1392047.98
780,2023,8,1392223.97
933,2024,3,1392242.31
148,2024,7,1392388.54
904,2024,5,1392409.17
443,2023,6,1392414.63
94,2023,9,1392418.32
984,2023,8,1392456.44
904,2023,7,1392534.36
524,2023,7,1392647.4
149,2023,8,1392707.22
190,2024,11,1392806.58
314,2024,6,1392816.11
955,2024,1,1392836.3
940,2024,1,1393064.34
211,2024,5,1393200.04
214,2023,7,1393220.64
734,2024,6,1393321.49
425,2023,3,1393372.84
1041,2023,2,1393373.51
215,2024,6,1393386.71
124,2023,8,1393423.19
686,2023,4,1393437.67
369,2024,6,1393584.01
336,2023,3,1393643.13
293,2023,6,1393705.64
335,2023,6,1393713.28
352,2024,6,1393790.73
239,2023,12,1393809.61
166,2023,9,1394059.26
657,2023,9,1394115.89
20,2023,7,1394198.17
1011,2024,1,1394240.8
669,2024,1,1394241.9
75,2024,1,1394265.64
647,2023,9,1394460.18
214,2024,6,1394494.53
611,2023,8,1394731.38
413,2023,8,1394737.48
276,2023,11,1394852.65
484,2024,2,1394983.68
967,2024,6,1394993.86
1013,2024,2,1395082.01
491,2024,6,1395281.71
764,2023,6,1395314.05
331,2023,8,1395387.06
444,2024,3,1395408.86
292,2023,4,1395420.46
356,2024,1,1395545.43
142,2023,4,1395565.18
296,2024,7,1395685.46
419,2023,8,1395757.37
224,2024,1,1395790.57
953,2023,5,1396069.53
326,2023,8,1396102.06
100,2024,1,1396107.73
77,2023,6,1396122.27
611,2024,6,1396261.97
372,2023,3,1396332.25
176,2023,8,1396400.06
1019,2024,4,1396502.92
894,2024,4,1396581.3
522,2024,11,1396820.58
413,2024,11,1396933.35
101,2023,8,1396987.34
1034,2023,10,1397034.01
730,2023,5,1397235.97
694,2023,7,1397286.44
240,2024,6,1397352.76
278,2023,9,1397421.08
168,2024,6,1397475.14
494,2024,6,1397486.19
743,2024,1,1397662.66
738,2024,6,1397836.88
36,2023,6,1397902.73
389,2023,5,1397941.57
107,2024,1,1397950.93
539,2024,4,1398000.78
112,2024,5,1398214.64
390,2024,5,1398286.01
310,2023,11,1398307.54
910,2023,6,1398381.12
365,2024,6,1398608.96
730,2023,10,1398626.58
983,2023,5,1398727.09
296,2024,6,1398727.35
49,2023,11,1398940.73
231,2023,9,1398956.43
31,2023,3,1399020.59
314,2023,9,1399115.86
764,2024,6,1399117.1
187,2024,6,1399165.68
53,2023,6,1399218.02
161,2024,6,1399474.01
713,2023,10,1399505.77
559,2023,5,1399543.27
994,2023,12,1399757.49
1040,2024,7,1399766.03
378,2023,5,1400085.42
687,2024,1,1400214.54
635,2023,7,1400226.67
966,2023,11,1400260.87
945,2024,11,1400379.43
216,2023,9,1400381.1
496,2023,7,1400410.62
611,2023,6,1400480.82
339,2023,4,1400618.09
538,2024,5,1400827.26
375,2023,9,1401046.32
575,2024,5,1401079.84
1048,2023,10,1401148.37
905,2023,6,1401366.09
735,2024,4,1401369.96
512,2024,3,1401404.55
408,2023,1,1401411.04
708,2023,4,1401729.02
124,2023,9,1401735.42
214,2024,7,1401792.66
931,2023,4,1401980.59
540,2024,4,1402237.39
18,2024,7,1402270.25
68,2023,9,1402313.15
994,2024,6,1402340.37
342,2023,9,1402371.43
891,2024,5,1402505.36
550,2024,11,1402520.98
751,2023,7,1402558.39
1007,2024,4,1402726.16
494,2023,4,1402756.4
107,2023,4,1402767.37
752,2024,5,1402932.97
149,2023,9,1403007.92
905,2024,11,1403123
346,2023,11,1403268.25
260,2023,3,1403632.67
496,2024,7,1403691.71
398,2023,11,1403752.76
155,2024,6,1403890.62
428,2023,5,1404062.21
325,2024,6,1404121.23
228,2024,4,1404279.37
953,2023,6,1404299.43
86,2023,3,1404440.72
892,2024,6,1404600.47
337,2024,2,1404684.63
994,2024,1,1404833.05
156,2023,9,1404858.01
672,2023,7,1404924.2
461,2023,10,1405119.25
596,2023,6,1405237.67
432,2024,7,1405359.06
892,2023,9,1405397.32
600,2023,6,1405504.89
686,2023,9,1405730.63
95,2023,7,1405751.55
88,2023,12,1405779.37
945,2023,12,1405833.27
41,2024,5,1405913.72
418,2024,7,1405974.45
168,2023,6,1405980.83
184,2024,3,1405982.56
105,2024,4,1406020.24
341,2024,3,1406040.34
944,2024,7,1406186.34
541,2023,6,1406218.1
96,2023,5,1406306.77
323,2024,2,1406341.4
584,2023,6,1406426.01
524,2023,8,1406428.3
282,2023,4,1406455.89
236,2024,3,1406460.3
964,2023,10,1406463.44
446,2024,6,1406468.84
150,2024,5,1406518.14
518,2023,9,1406647.38
317,2023,7,1406749.96
460,2023,12,1406845.27
292,2024,4,1406907.85
539,2024,6,1406939.45
226,2023,7,1406960.38
271,2024,2,1407283.55
450,2024,6,1407379.56
217,2023,9,1407457.11
152,2023,9,1407542.26
290,2024,11,1407658.04
243,2023,1,1407735.99
530,2024,5,1407746.56
251,2023,3,1407854.97
134,2023,4,1407966.81
119,2023,4,1408060.43
524,2024,3,1408091.93
974,2023,9,1408098.69
1034,2023,5,1408124.59
414,2023,6,1408197.1
901,2024,4,1408493.79
550,2023,5,1408538.7
226,2024,3,1408640.35
282,2023,8,1408821.99
236,2023,12,1408970.92
237,2023,7,1408984.42
687,2023,8,1409228.76
982,2024,6,1409259.8
314,2023,12,1409341.05
494,2023,12,1409343.06
57,2023,7,1409466.35
107,2023,5,1409473.57
888,2023,10,1409528.73
743,2024,11,1409710.54
940,2023,12,1409866.1
449,2024,5,1409957.79
888,2024,1,1410110.13
551,2023,7,1410131.33
419,2023,9,1410170.21
334,2023,1,1410252.34
293,2023,8,1410402.07
422,2024,6,1410420.68
334,2024,2,1410480.15
317,2023,12,1410488.29
239,2023,5,1410599.84
765,2023,3,1410789.14
1051,2024,5,1410789.24
220,2023,7,1410880.91
343,2023,7,1410996.67
371,2023,8,1411100.13
354,2023,7,1411192.75
323,2023,10,1411203.48
518,2024,3,1411285.7
736,2023,9,1411288.73
996,2024,6,1411499.41
444,2023,8,1411633.34
36,2023,7,1411704.46
355,2024,3,1411780.04
48,2023,5,1411977.29
155,2023,12,1412087.73
49,2023,1,1412392.16
331,2023,7,1412425.61
75,2023,10,1412445.82
88,2023,1,1412474.3
555,2024,5,1412484.71
310,2023,3,1412554.04
325,2023,2,1412558.24
494,2023,9,1412637.69
168,2023,7,1412724.53
882,2024,5,1412807.22
1007,2023,12,1412994.29
1019,2024,11,1413004.83
1034,2023,12,1413141.34
915,2024,7,1413254.63
317,2024,6,1413394.86
672,2023,8,1413431.3
539,2023,12,1413451.87
948,2023,10,1413492.85
206,2024,4,1413509.97
311,2024,3,1413677.37
182,2023,11,1413890.89
262,2024,7,1413973.64
33,2024,4,1413979.13
77,2023,9,1414015.32
4,2023,6,1414363.76
392,2024,7,1414431.42
341,2023,12,1414437.82
327,2023,12,1414467.53
477,2023,8,1414823.2
923,2024,2,1414834.22
290,2024,7,1414919.03
98,2023,9,1414927.5
262,2023,5,1415001.34
984,2024,4,1415004.66
639,2023,9,1415168
719,2023,9,1415173.4
239,2023,6,1415210.37
989,2023,7,1415225.13
654,2023,3,1415693.86
1043,2024,11,1415696.7
1007,2023,5,1415831.58
5,2024,2,1415936.34
398,2023,3,1416121.28
182,2024,2,1416125.2
751,2023,8,1416222.7
942,2023,12,1416562.4
929,2024,5,1416574.28
176,2024,6,1416758.96
736,2023,8,1416770.42
948,2023,5,1416868.84
522,2023,3,1416988.47
339,2024,11,1417096.41
325,2023,1,1417271
982,2024,7,1417326.01
931,2024,1,1417375.87
690,2024,7,1417489.6
924,2023,1,1417518.61
251,2024,4,1417553.66
556,2024,5,1417595.16
176,2023,12,1417639.65
694,2023,5,1417642.47
1006,2023,8,1417668.73
412,2023,5,1417677.84
444,2024,7,1417823.57
165,2023,8,1417872.8
290,2024,3,1417986.44
428,2024,11,1418103.55
337,2024,11,1418338.16
141,2023,10,1418487.39
372,2024,11,1418498.95
997,2024,2,1418623.56
1006,2023,6,1418626.66
275,2023,6,1418670.59
494,2024,4,1418739.62
1020,2023,11,1418902.36
99,2023,6,1418943.32
392,2024,6,1419134.73
799,2024,3,1419308.54
130,2024,1,1419319.44
965,2024,2,1419320.58
1019,2023,8,1419486.88
176,2024,7,1419537.93
522,2023,8,1419702.68
799,2024,6,1419791.83
933,2023,12,1419913.36
687,2024,4,1419969.03
141,2024,1,1420158.97
412,2024,11,1420255.44
988,2023,10,1420433.5
327,2024,3,1420514.52
168,2024,7,1420569.77
79,2024,6,1420666.46
418,2024,6,1420683.42
390,2023,9,1420696.17
940,2023,9,1420755.52
540,2023,5,1420850.78
1019,2023,12,1420881.97
1028,2024,1,1420907.11
687,2023,7,1420986.88
694,2024,5,1420999.22
13,2024,5,1421070.3
1040,2024,5,1421111.22
214,2024,4,1421193.33
385,2023,10,1421382.97
964,2024,3,1421439.85
95,2024,5,1421680.45
716,2024,6,1421698.7
99,2023,7,1421702.35
293,2023,9,1421729.97
459,2024,5,1421846.54
413,2024,4,1421850.6
342,2024,5,1421865.92
227,2024,5,1422012.51
318,2024,5,1422032.84
323,2023,3,1422037.64
935,2024,3,1422060.48
931,2024,3,1422075.45
331,2023,5,1422188.56
443,2023,5,1422196.69
611,2023,7,1422222.87
372,2024,2,1422276.72
396,2023,2,1422396.54
176,2023,5,1422506.76
958,2023,7,1422535.48
51,2023,5,1422692.03
512,2024,4,1422723.74
209,2024,1,1422771.75
350,2024,11,1422896.84
931,2024,6,1422953.95
390,2023,8,1423013.11
540,2023,7,1423060.64
966,2023,3,1423071.68
301,2023,6,1423098.6
271,2023,11,1423204.03
276,2024,11,1423302.9
148,2024,6,1423307.29
378,2024,11,1423330.45
113,2023,2,1423346.39
249,2024,4,1423372.2
339,2023,3,1423388.62
226,2023,6,1423393.96
75,2023,5,1423657.24
935,2024,11,1423762.58
311,2024,6,1423771.21
672,2024,7,1423988.47
478,2023,9,1424186.2
375,2023,6,1424248.85
751,2024,3,1424258.55
437,2023,11,1424263.48
184,2023,5,1424345.61
102,2024,5,1424412.55
240,2024,1,1424937.6
323,2024,11,1424995.56
1019,2023,5,1425162.83
49,2024,2,1425190.76
292,2024,1,1425240.13
310,2023,1,1425348.04
774,2023,9,1425364.63
633,2023,9,1425410.64
477,2023,9,1425475.09
955,2023,9,1425518.63
672,2024,6,1425538.41
113,2023,4,1425612.25
155,2023,4,1425723.07
942,2023,7,1425777.61
355,2024,4,1425881.37
300,2024,2,1426012.95
612,2024,4,1426039.87
508,2024,2,1426057.82
162,2023,1,1426109.4
291,2024,6,1426141.87
540,2024,6,1426184.95
224,2023,12,1426324.14
215,2023,12,1426408.54
1047,2023,9,1426439.97
105,2023,6,1426451.27
271,2024,1,1426478.84
86,2024,2,1426493.66
948,2023,8,1426560.81
368,2024,5,1426576.29
55,2023,5,1426625.93
165,2024,3,1426744.67
176,2024,11,1426776.88
176,2024,4,1427042.92
657,2024,3,1427140.1
240,2024,4,1427511.32
595,2024,4,1427559.27
168,2023,8,1427613.72
416,2023,10,1427658.19
908,2023,7,1427939.36
81,2023,7,1428003.29
53,2024,3,1428105.68
738,2024,7,1428216.22
496,2024,3,1428233.73
144,2023,11,1428254.62
1047,2024,4,1428305.76
105,2024,6,1428432.31
588,2023,9,1428467.56
460,2023,3,1428502.98
983,2023,6,1428542.71
444,2023,7,1428551.58
1017,2023,5,1428850.87
301,2024,7,1428884.43
184,2023,3,1428909.34
598,2024,7,1428924.53
232,2023,11,1428959.83
414,2023,9,1429012.77
92,2023,2,1429081.93
72,2023,12,1429193.97
18,2023,9,1429234.99
389,2023,10,1429314.88
295,2023,2,1429427.6
33,2023,1,1429517.1
243,2023,2,1429758.39
350,2024,3,1429850.24
416,2023,4,1429874.71
314,2023,6,1429889.95
774,2023,8,1430011.22
272,2023,3,1430285.02
100,2023,8,1430286.67
696,2024,11,1430300.51
1056,2023,12,1430337.29
325,2024,7,1430383.87
914,2024,3,1430498.51
320,2024,5,1430573.31
95,2023,6,1430731.42
918,2023,6,1430791.77
960,2023,12,1430799.33
260,2024,2,1430937.88
600,2024,4,1430938.21
175,2024,12,1430976.74
923,2023,3,1431009.33
1011,2023,7,1431083.56
933,2024,6,1431191.16
33,2024,11,1431224.89
504,2024,4,1431273.27
293,2024,5,1431299.64
302,2023,9,1431563.06
957,2023,4,1431636.86
955,2024,11,1431652.47
1029,2023,8,1431873.62
146,2023,9,1432172.32
591,2024,1,1432334.08
922,2023,9,1432608.08
982,2023,12,1432660.41
662,2023,3,1432669.4
894,2023,12,1432902.26
687,2024,7,1432973.11
339,2023,5,1432978.27
708,2024,3,1433023.6
504,2024,11,1433046.31
657,2023,5,1433129.13
892,2024,7,1433344.98
378,2024,4,1433438.2
389,2024,4,1433796.03
602,2023,7,1433808.4
654,2023,12,1433843.84
156,2024,5,1433843.94
148,2023,6,1433856.62
877,2024,6,1433917.51
157,2024,12,1434029.58
4,2023,7,1434354.18
88,2023,9,1434367.98
981,2023,3,1434487.36
215,2024,3,1434509.77
183,2023,5,1434686.97
584,2024,3,1434929.16
156,2023,6,1434938.82
591,2023,5,1434943.65
522,2024,6,1434973.07
403,2024,3,1435108.43
975,2024,5,1435170.46
101,2023,7,1435204.81
1016,2023,7,1435223.95
234,2023,1,1435262.78
1054,2023,2,1435357.58
194,2024,6,1435714.28
90,2023,9,1435827.14
977,2023,11,1435942.42
300,2023,3,1436014.68
508,2023,11,1436036.76
923,2023,4,1436118.83
251,2023,5,1436158.59
139,2024,5,1436204.42
595,2024,6,1436223.12
100,2023,9,1436224.2
1002,2023,2,1436306.32
378,2023,12,1436333.93
422,2023,7,1436381.32
63,2024,6,1436421.51
473,2024,5,1436422.21
314,2023,7,1436526.98
185,2024,6,1436647.44
602,2023,8,1436881.74
598,2023,5,1437014.95
560,2024,2,1437028.53
224,2024,11,1437176.36
421,2024,2,1437214.6
9,2023,3,1437527.5
390,2023,6,1437562.35
559,2024,6,1437584.12
1028,2023,12,1437618.3
341,2024,6,1437729.3
165,2024,5,1438152.28
25,2023,9,1438155.67
412,2023,8,1438365.92
521,2024,6,1438382.1
571,2024,3,1438596.7
249,2023,8,1438658.82
776,2024,5,1438788.54
918,2023,12,1438895.2
301,2023,12,1439064.13
996,2023,9,1439101.04
190,2024,7,1439101.15
445,2024,1,1439167.68
215,2024,7,1439196.34
602,2024,3,1439229.09
443,2024,6,1439264.66
220,2023,9,1439538.01
296,2023,7,1439540.17
429,2023,7,1440170.64
162,2023,2,1440189.71
167,2024,1,1440195.71
973,2023,9,1440223.17
210,2023,5,1440507.6
9,2023,10,1440531.06
958,2024,11,1440951.28
571,2023,6,1441003.9
918,2023,8,1441034.17
1020,2023,4,1441083.83
383,2023,9,1441435.57
119,2023,3,1441731.36
598,2023,6,1441804.88
296,2023,9,1441808.26
933,2023,9,1441835.52
324,2024,5,1441973.59
960,2023,7,1442021.58
327,2024,7,1442072.14
964,2023,5,1442258.79
901,2024,3,1442531.14
1014,2023,3,1442993.81
279,2023,6,1443077.81
751,2024,1,1443162.55
49,2024,1,1443239.23
421,2023,3,1443404.31
354,2023,9,1443413.14
933,2024,7,1443627.02
240,2023,5,1443658.81
877,2024,7,1443707.54
953,2023,8,1444109.9
549,2024,5,1444217.93
946,2023,9,1444257.73
125,2024,2,1444278.92
389,2024,11,1444481.75
378,2023,6,1444558.35
224,2024,2,1444684.65
1029,2023,5,1444792.89
654,2024,11,1444860.63
292,2023,5,1445300.56
773,2024,3,1445498.89
521,2024,4,1445668.05
1014,2023,4,1445753.62
984,2023,6,1445850.66
901,2023,12,1446023.05
51,2023,9,1446145.88
176,2023,7,1446219.95
721,2023,8,1446231.76
55,2023,12,1446236.59
88,2024,4,1446255.98
215,2023,6,1446422.44
901,2023,4,1446483.62
1023,2023,9,1446509.49
310,2023,12,1446539.69
239,2024,6,1446693.21
467,2023,2,1446964.84
96,2024,3,1447203.95
336,2023,5,1447258.13
1011,2024,7,1447311.71
571,2024,11,1447363.39
1043,2023,10,1447440.47
1011,2023,12,1447473.29
1018,2023,1,1447482.49
291,2023,12,1447772.99
51,2024,4,1447800.26
696,2024,3,1447853.43
200,2023,12,1448190.32
591,2023,12,1448384.96
390,2023,7,1448668.06
444,2023,9,1448670.17
612,2024,11,1449107.31
512,2023,8,1449156.63
444,2023,6,1449338.32
360,2023,9,1449476.63
353,2024,11,1449491.77
604,2023,11,1449528.78
591,2024,11,1449663.29
894,2023,9,1449804.8
18,2024,5,1449829.88
317,2024,7,1450039.44
92,2023,11,1450117.09
1035,2023,2,1450270.23
613,2024,5,1450507.4
211,2023,5,1450802.57
94,2023,8,1450884.13
282,2023,7,1450884.66
396,2024,1,1450901.18
276,2023,12,1450948.4
146,2024,7,1451174.95
165,2024,11,1451181.09
125,2023,3,1451304.21
894,2024,7,1451322.93
271,2024,11,1451507.84
337,2023,6,1451643.72
564,2024,5,1451693.23
522,2024,4,1451727.91
966,2023,4,1451735.86
735,2023,6,1451850.77
973,2024,6,1451897.18
686,2023,6,1451950.69
355,2024,6,1451989.75
1006,2024,1,1452193.15
1035,2024,2,1452284.74
1018,2023,11,1452328.76
141,2023,5,1452509.99
179,2024,2,1452537.63
355,2024,7,1452613.81
272,2023,11,1452685.79
234,2023,2,1452883
249,2023,7,1452955.09
888,2023,4,1453078.09
944,2024,6,1453081.78
494,2024,5,1453089.89
964,2023,12,1453093.28
667,2024,5,1453105.47
412,2023,6,1453286.45
1017,2023,6,1453419.24
1043,2024,4,1453579.73
176,2024,3,1453716.59
600,2024,1,1453752.25
237,2023,9,1453839.59
1043,2023,5,1453900.55
1047,2024,7,1453945.41
75,2023,12,1453960.71
324,2023,9,1454175.51
721,2024,4,1454192.38
148,2023,8,1454229.35
310,2023,9,1454349.64
1056,2023,7,1454479.34
179,2023,11,1454622.17
1013,2023,11,1454669.02
384,2023,9,1454722.74
337,2023,8,1454736.88
493,2024,3,1454787.88
567,2023,4,1454855.83
719,2024,5,1454855.89
63,2023,4,1455100.87
113,2024,11,1455193.26
1056,2023,6,1455279.21
341,2024,4,1455312.59
167,2024,2,1455356.29
224,2023,3,1455423.66
984,2023,12,1455493.62
1056,2024,6,1455512.66
200,2023,10,1455639.06
300,2023,11,1455650.04
953,2023,12,1455724.64
374,2023,11,1455866.93
984,2024,6,1456080.01
918,2023,7,1456085.07
323,2023,4,1456091.08
356,2024,2,1456184.01
79,2024,7,1456220.37
814,2023,9,1456265.55
1020,2023,5,1456371.34
888,2023,3,1456431.91
337,2023,5,1456670.69
559,2023,6,1456835.55
346,2024,2,1456997.75
371,2024,6,1457003.08
392,2023,9,1457027.57
945,2024,7,1457445.44
291,2023,8,1457661.03
226,2024,1,1458115.98
421,2023,11,1458221.66
84,2024,11,1458235.44
200,2024,3,1458257.77
973,2023,6,1458445.21
957,2023,10,1458473.03
933,2023,5,1458516.24
913,2023,1,1458865.75
948,2024,4,1458868.18
984,2023,9,1459337.12
86,2023,4,1459339.35
1007,2024,3,1459561.56
412,2023,9,1459649.63
521,2023,3,1459725.74
365,2024,7,1459726.39
82,2023,8,1459963.9
335,2023,7,1460103.46
814,2024,6,1460144.45
958,2024,3,1460153.24
973,2023,7,1460326.87
249,2024,7,1460337.72
130,2023,2,1460475.54
354,2023,6,1460660.93
272,2024,2,1460754.27
602,2024,4,1460756.36
412,2024,6,1460903.43
50,2024,3,1460929.8
290,2023,8,1460991.36
764,2023,8,1461024.93
521,2024,11,1461104.92
1043,2024,3,1461169.56
302,2024,6,1461248.87
416,2023,5,1461380.77
251,2024,7,1461467.8
94,2024,6,1461495.85
950,2023,7,1461722.83
94,2023,6,1462188.95
961,2024,7,1462200.95
600,2024,3,1462209.42
690,2024,5,1462468.67
55,2023,4,1462618.9
948,2024,1,1462977.34
261,2023,2,1463450.05
437,2024,2,1463460.26
571,2024,4,1463530.71
513,2024,6,1463754.63
973,2023,8,1464075.2
300,2023,10,1464259.33
444,2024,6,1464277.04
905,2023,8,1464665.24
140,2023,2,1464728.82
491,2023,9,1464816.2
669,2024,4,1464887.56
125,2023,4,1464931.47
524,2024,4,1465051.36
924,2024,2,1465152.79
518,2024,7,1465172.49
504,2023,6,1465352.75
459,2023,7,1465355.95
1043,2023,6,1465371.38
443,2023,8,1465416.82
374,2023,2,1465492.47
997,2023,3,1465735.95
657,2024,4,1465744.39
