TIENDA_ID,PLAZA_CVE,NIVELSOCIOECONOMICO_DES,ENTORNO_DES,MTS2VENTAS_NUM,LATITUD_NUM,LONGITUD_NUM,SEGMENTO_MAESTRO_DESC,LID_UBICACION_TIENDA,DATASET,Exito,exito_binario
537,6,B,Base,107.28,25.19829,-99.82656,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,95.2,1
801,6,C,Base,107.28,25.58436,-100.02436,Barrio Competido,UT_DENSIDAD,TRAIN,87.5,1
232,6,C,Receso,125.0,25.60058,-99.97002,Parada Técnica,UT_CARRETERA_GAS,TRAIN,100.0,1
793,6,C,Base,109.4,25.1903,-99.8164,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,71.4,0
814,6,C,Receso,90.55,25.1249,-99.81162,Parada Técnica,UT_CARRETERA_GAS,TRAIN,100.0,1
815,6,C,Receso,114.34,25.56212,-100.0206,Parada Técnica,UT_GAS_URBANA,TRAIN,47.1,0
229,6,CD,Receso,124.8,25.27826,-100.01964,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,95.2,1
228,6,C,Base,108.0,25.37839,-100.11195,Parada Técnica,UT_CARRETERA_GAS,TRAIN,100.0,1
818,6,C,Receso,90.55,25.56875,-99.9824,,UT_CARRETERA_GAS,TRAIN,0.0,0
227,6,C,Receso,98.4,24.85589,-99.56377,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,100.0,1
869,6,C,Hogar,108.472,25.16495,-99.84036,Hogar Reunión,UT_DENSIDAD,TRAIN,,0
226,6,CD,Receso,135.72,24.85948,-99.56629,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,100.0,1
791,6,C,Hogar,117.45,25.182,-99.8244,Hogar Reunión,UT_DENSIDAD,TRAIN,85.0,1
224,6,CD,Receso,102.0,25.1895,-99.83821,Parada Técnica,UT_GAS_URBANA,TRAIN,95.2,1
545,6,B,Base,107.28,25.59278,-100.00266,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,95.2,1
826,6,C,Base,107.28,25.58719,-100.0281,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,81.2,1
548,6,B,Base,107.28,25.7961,-99.1784,Parada Técnica,UT_GAS_URBANA,TRAIN,95.2,1
528,6,C,Hogar,108.472,25.60567,-100.07793,Hogar Reunión,UT_DENSIDAD,TRAIN,95.2,1
786,6,C,Hogar,108.472,25.2829,-100.0032,,UT_DENSIDAD,TRAIN,87.5,1
526,6,B,Base,107.28,25.59127,-100.00781,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,95.2,1
785,6,C,Peatonal,90.55,25.26151,-99.67147,Parada Técnica,UT_GAS_URBANA,TRAIN,100.0,1
525,6,B,Base,107.28,25.59205,-100.00413,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,52.4,0
784,6,C,Hogar,108.472,25.2894,-100.03434,Hogar Reunión,UT_GAS_URBANA,TRAIN,66.7,0
721,6,C,Hogar,108.472,25.36299,-99.98668,Parada Técnica,UT_DENSIDAD,TRAIN,100.0,1
744,6,C,Receso,90.55,25.60719,-100.04114,Parada Técnica,UT_CARRETERA_GAS,TRAIN,85.7,1
486,6,C,Receso,90.55,25.59693,-100.02597,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,0.0,0
485,6,C,Base,107.28,25.29167,-100.02398,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,100.0,1
155,6,CD,Receso,89.0,25.59048,-100.00025,Parada Técnica,UT_DENSIDAD,TRAIN,100.0,1
737,6,C,Base,107.28,25.57386,-100.00367,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,76.2,1
153,6,BC,Receso,106.5,25.18819,-99.82875,Barrio Competido,UT_TRAFICO_PEATONAL,TRAIN,95.2,1
734,6,C,Receso,90.55,25.5415,-100.00833,Parada Técnica,UT_CARRETERA_GAS,TRAIN,95.2,1
581,6,C,Base,107.28,25.58871,-99.99602,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,85.7,1
144,6,BC,Receso,121.21,24.88035,-99.58588,Parada Técnica,UT_CARRETERA_GAS,TRAIN,100.0,1
588,6,C,Base,107.28,25.58313,-99.98599,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,100.0,1
723,6,C,Hogar,108.472,25.37834,-100.11439,Hogar Reunión,UT_DENSIDAD,TRAIN,95.2,1
745,6,C,Base,107.28,25.69224,-99.62149,Oficinistas,UT_GAS_URBANA,TRAIN,95.2,1
718,6,C,Hogar,108.472,25.5967,-99.98241,Hogar Reunión,UT_DENSIDAD,TRAIN,95.2,1
715,6,C,Hogar,108.472,25.60082,-99.9882,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,95.2,1
124,6,BC,Base,122.17,25.46137,-100.17089,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,95.2,1
123,6,BC,Hogar,126.17,25.50882,-100.19437,Hogar Reunión,UT_CARRETERA_GAS,TRAIN,100.0,1
713,6,C,Base,107.28,24.85807,-99.57523,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,100.0,1
595,6,C,Base,107.28,25.28658,-100.03171,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,100.0,1
708,6,C,Base,107.28,25.3947,-100.12973,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,100.0,1
114,6,BC,Base,118.6,25.27831,-100.02243,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,100.0,1
111,6,B,Base,107.28,25.58972,-99.99443,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,95.2,1
186,6,BC,Base,104.0,25.40545,-100.13366,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,100.0,1
768,6,C,Base,107.28,25.35691,-100.09469,,UT_TRAFICO_VEHICULAR,TRAIN,81.8,1
874,6,C,Base,107.28,25.40397,-99.98722,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,33.3,0
201,6,BC,Receso,126.6,25.18989,-99.82471,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,95.2,1
764,6,C,Base,107.28,25.28191,-100.02697,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,100.0,1
197,6,B,Base,117.0,25.27938,-100.02285,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,95.2,1
761,6,B,Receso,90.55,25.487,-100.1833,,UT_CARRETERA_GAS,TRAIN,85.7,1
195,6,BC,Hogar,101.0,25.57531,-100.00992,Hogar Reunión,UT_TRAFICO_PEATONAL,TRAIN,95.2,1
194,6,BC,Base,70.22,25.42277,-100.14712,Hogar Reunión,UT_CARRETERA_GAS,TRAIN,90.5,1
192,6,CD,Base,93.17,25.59289,-100.01045,Clásico,UT_DENSIDAD,TRAIN,100.0,1
189,6,CD,Base,86.11,25.5929,-99.99295,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,100.0,1
187,6,BC,Base,98.7,25.59232,-100.0127,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
108,6,C,Base,107.28,25.28456,-100.01976,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,95.2,1
501,6,B,Hogar,108.472,25.17002,-99.84103,Hogar Reunión,UT_DENSIDAD,TRAIN,95.2,1
183,6,CD,Receso,164.0,25.18675,-99.83461,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,95.2,1
757,6,C,Receso,90.55,25.46719,-100.17342,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,95.2,1
498,6,B,Base,107.28,25.2806,-100.01745,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,95.2,1
497,6,B,Hogar,108.472,25.20866,-99.84815,Parada Técnica,UT_DENSIDAD,TRAIN,95.2,1
496,6,B,Base,107.28,24.84507,-99.55926,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,100.0,1
572,6,C,Hogar,108.472,25.5733,-100.02196,Hogar Reunión,UT_DENSIDAD,TRAIN,95.2,1
492,6,B,Base,107.28,25.27251,-100.00065,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,95.2,1
172,6,CD,Receso,122.7,25.19135,-99.81539,Parada Técnica,UT_CARRETERA_GAS,TRAIN,90.0,1
748,6,C,Receso,90.55,25.27433,-100.01648,Parada Técnica,UT_CARRETERA_GAS,TRAIN,95.2,1
747,6,C,Receso,108.472,25.599,-99.68105,Parada Técnica,UT_CARRETERA_GAS,TRAIN,81.0,1
